cols 128 rows 96
13.4014,-14.3475,3.8149
13.4577,-14.3647,3.5419
13.5098,-14.3807,3.2680
13.5576,-14.3956,2.9933
13.6010,-14.4092,2.7179
13.6402,-14.4215,2.4417
13.6751,-14.4327,2.1650
13.7057,-14.4426,1.8876
13.7319,-14.4514,1.6099
13.7538,-14.4589,1.3317
13.7713,-14.4651,1.0531
13.7845,-14.4702,0.7743
13.7934,-14.4740,0.4953
13.7979,-14.4766,0.2162
13.7980,-14.4780,-0.0629
13.7937,-14.4781,-0.3421
13.7851,-14.4770,-0.6211
13.7722,-14.4747,-0.9000
13.7549,-14.4712,-1.1786
13.7332,-14.4664,-1.4570
13.7072,-14.4604,-1.7349
13.6769,-14.4531,-2.0125
13.6423,-14.4447,-2.2895
13.6033,-14.4350,-2.5659
13.5600,-14.4240,-2.8416
13.5124,-14.4119,-3.1166
13.4606,-14.3985,-3.3908
13.4045,-14.3839,-3.6641
13.3441,-14.3680,-3.9365
13.2795,-14.3509,-4.2078
13.2107,-14.3326,-4.4781
13.1377,-14.3131,-4.7472
13.0605,-14.2924,-5.0151
12.9792,-14.2704,-5.2817
12.8937,-14.2472,-5.5469
12.8041,-14.2228,-5.8107
12.7105,-14.1972,-6.0730
12.6128,-14.1704,-6.3337
12.5112,-14.1423,-6.5928
12.4055,-14.1131,-6.8501
12.2959,-14.0826,-7.1057
12.1823,-14.0510,-7.3594
12.0649,-14.0181,-7.6112
11.9437,-13.9840,-7.8610
11.8186,-13.9488,-8.1087
11.6898,-13.9123,-8.3543
11.5573,-13.8747,-8.5978
11.4212,-13.8358,-8.8390
11.2814,-13.7958,-9.0778
11.1380,-13.7546,-9.3143
10.9911,-13.7122,-9.5484
10.8408,-13.6686,-9.7799
10.6870,-13.6239,-10.0089
10.5299,-13.5781,-10.2352
10.3694,-13.5311,-10.4588
10.2057,-13.4829,-10.6797
10.0387,-13.4337,-10.8978
9.8686,-13.3833,-11.1131
9.6953,-13.3318,-11.3254
9.5189,-13.2793,-11.5348
9.3395,-13.2257,-11.7412
9.1571,-13.1710,-11.9445
8.9718,-13.1153,-12.1448
8.7835,-13.0586,-12.3419
8.5923,-13.0010,-12.5359
8.3982,-12.9423,-12.7266
8.2013,-12.8827,-12.9141
8.0016,-12.8222,-13.0983
7.7991,-12.7607,-13.2792
7.5939,-12.6983,-13.4568
7.3859,-12.6350,-13.6310
7.1754,-12.5709,-13.8017
6.9622,-12.5059,-13.9689
6.7466,-12.4399,-14.1327
6.5285,-12.3731,-14.2928
6.3083,-12.3054,-14.4493
6.0860,-12.2368,-14.6021
5.8618,-12.1672,-14.7512
6.0466,-11.8312,14.9487
6.2729,-11.9009,14.7994
6.4971,-11.9697,14.6463
6.7193,-12.0377,14.4895
6.9391,-12.1048,14.3290
7.1566,-12.1711,14.1650
7.3715,-12.2365,13.9974
7.5838,-12.3011,13.8264
7.7934,-12.3648,13.6519
8.0003,-12.4277,13.4740
8.2044,-12.4897,13.2927
8.4058,-12.5508,13.1081
8.6042,-12.6110,12.9202
8.7999,-12.6703,12.7290
8.9926,-12.7286,12.5346
9.1824,-12.7860,12.3370
9.3692,-12.8424,12.1363
9.5531,-12.8978,11.9325
9.7339,-12.9522,11.7256
9.9117,-13.0056,11.5157
10.0864,-13.0580,11.3029
10.2579,-13.1093,11.0871
10.4262,-13.1595,10.8684
10.5912,-13.2087,10.6470
10.7529,-13.2568,10.4227
10.9113,-13.3037,10.1958
11.0663,-13.3496,9.9662
11.2178,-13.3943,9.7341
11.3659,-13.4379,9.4994
11.5103,-13.4804,9.2623
11.6512,-13.5218,9.0228
11.7884,-13.5620,8.7810
11.9220,-13.6011,8.5368
12.0517,-13.6390,8.2905
12.1777,-13.6758,8.0421
12.2999,-13.7115,7.7916
12.4182,-13.7459,7.5391
12.5326,-13.7793,7.2846
12.6431,-13.8114,7.0283
12.7496,-13.8425,6.7702
12.8520,-13.8723,6.5104
12.9505,-13.9010,6.2489
13.0448,-13.9285,5.9858
13.1351,-13.9549,5.7212
13.2212,-13.9801,5.4552
13.3032,-14.0041,5.1877
13.3810,-14.0269,4.9189
13.4546,-14.0485,4.6489
13.5240,-14.0690,4.3777
13.5892,-14.0883,4.1054
13.6501,-14.1064,3.8321
13.7067,-14.1233,3.5577
13.7590,-14.1391,3.2825
13.8071,-14.1536,3.0065
13.8508,-14.1670,2.7296
13.8902,-14.1791,2.4521
13.9253,-14.1901,2.1740
13.9560,-14.1999,1.8954
13.9824,-14.2085,1.6162
14.0044,-14.2158,1.3366
14.0220,-14.2220,1.0568
14.0353,-14.2270,0.7766
14.0441,-14.2308,0.4962
14.0486,-14.2334,0.2158
14.0488,-14.2347,-0.0647
14.0445,-14.2349,-0.3453
14.0359,-14.2339,-0.6257
14.0229,-14.2316,-0.9059
14.0055,-14.2282,-1.1859
13.9837,-14.2235,-1.4656
13.9576,-14.2177,-1.7449
13.9271,-14.2106,-2.0238
13.8923,-14.2023,-2.3022
13.8531,-14.1928,-2.5799
13.8096,-14.1822,-2.8570
13.7618,-14.1703,-3.1334
13.7097,-14.1572,-3.4089
13.6532,-14.1429,-3.6836
13.5926,-14.1274,-3.9574
13.5276,-14.1107,-4.2301
13.4584,-14.0928,-4.5017
13.3850,-14.0737,-4.7722
13.3074,-14.0534,-5.0414
13.2256,-14.0319,-5.3093
13.1397,-14.0092,-5.5759
13.0497,-13.9853,-5.8410
12.9555,-13.9602,-6.1046
12.8573,-13.9340,-6.3667
12.7550,-13.9065,-6.6271
12.6487,-13.8779,-6.8857
12.5385,-13.8481,-7.1426
12.4243,-13.8171,-7.3977
12.3062,-13.7849,-7.6508
12.1842,-13.7515,-7.9019
12.0584,-13.7170,-8.1510
11.9288,-13.6813,-8.3979
11.7955,-13.6444,-8.6426
11.6585,-13.6064,-8.8851
11.5178,-13.5672,-9.1253
11.3736,-13.5268,-9.3631
11.2258,-13.4853,-9.5984
11.0744,-13.4426,-9.8312
10.9197,-13.3988,-10.0614
10.7615,-13.3539,-10.2890
10.6000,-13.3078,-10.5139
10.4352,-13.2606,-10.7361
10.2672,-13.2123,-10.9554
10.0960,-13.1629,-11.1719
9.9216,-13.1124,-11.3854
9.7441,-13.0609,-11.5959
9.5636,-13.0083,-11.8035
9.3801,-12.9546,-12.0080
9.1936,-12.9000,-12.2093
9.0042,-12.8443,-12.4076
8.8119,-12.7877,-12.6026
8.6168,-12.7301,-12.7944
8.4188,-12.6715,-12.9829
8.2180,-12.6121,-13.1681
8.0144,-12.5517,-13.3500
7.8081,-12.4904,-13.5286
7.5991,-12.4282,-13.7037
7.3875,-12.3652,-13.8754
7.1732,-12.3013,-14.0436
6.9564,-12.2366,-14.2083
6.7371,-12.1710,-14.3694
6.5156,-12.1045,-14.5268
6.2918,-12.0371,-14.6806
6.0660,-11.9689,-14.8306
6.2478,-11.6291,15.0243
6.4756,-11.6975,14.8740
6.7013,-11.7650,14.7199
6.9247,-11.8317,14.5622
7.1458,-11.8976,14.4008
7.3644,-11.9627,14.2358
7.5804,-12.0269,14.0673
7.7937,-12.0904,13.8953
8.0044,-12.1529,13.7199
8.2123,-12.2147,13.5410
8.4175,-12.2756,13.3587
8.6199,-12.3356,13.1731
8.8194,-12.3947,12.9842
9.0161,-12.4529,12.7920
9.2099,-12.5102,12.5965
9.4008,-12.5665,12.3979
9.5888,-12.6219,12.1960
9.7737,-12.6763,11.9911
9.9557,-12.7296,11.7831
10.1345,-12.7820,11.5720
10.3103,-12.8334,11.3580
10.4828,-12.8837,11.1410
10.6522,-12.9329,10.9212
10.8182,-12.9811,10.6985
10.9810,-13.0282,10.4730
11.1404,-13.0742,10.2449
11.2963,-13.1192,10.0141
11.4488,-13.1630,9.7807
11.5977,-13.2057,9.5447
11.7430,-13.2474,9.3064
11.8847,-13.2879,9.0656
12.0228,-13.3273,8.8224
12.1571,-13.3656,8.5771
12.2876,-13.4028,8.3295
12.4144,-13.4388,8.0797
12.5372,-13.4737,7.8280
12.6562,-13.5075,7.5742
12.7712,-13.5402,7.3184
12.8823,-13.5717,7.0608
12.9894,-13.6021,6.8014
13.0924,-13.6314,6.5403
13.1914,-13.6595,6.2775
13.2862,-13.6865,6.0131
13.3770,-13.7123,5.7472
13.4635,-13.7370,5.4798
13.5459,-13.7605,5.2111
13.6242,-13.7829,4.9410
13.6982,-13.8042,4.6697
13.7679,-13.8242,4.3972
13.8334,-13.8432,4.1235
13.8946,-13.8609,3.8489
13.9515,-13.8775,3.5732
14.0041,-13.8930,3.2967
14.0524,-13.9073,3.0193
14.0964,-13.9204,2.7412
14.1360,-13.9323,2.4623
14.1712,-13.9431,2.1829
14.2021,-13.9527,1.9029
14.2286,-13.9612,1.6224
14.2507,-13.9684,1.3415
14.2684,-13.9745,1.0603
14.2818,-13.9794,0.7788
14.2907,-13.9831,0.4971
14.2952,-13.9857,0.2153
14.2954,-13.9871,-0.0666
14.2911,-13.9873,-0.3484
14.2824,-13.9863,-0.6301
14.2693,-13.9841,-0.9117
14.2519,-13.9808,-1.1931
14.2300,-13.9762,-1.4741
14.2037,-13.9705,-1.7548
14.1731,-13.9636,-2.0350
14.1381,-13.9556,-2.3147
14.0987,-13.9463,-2.5938
14.0550,-13.9359,-2.8722
14.0069,-13.9243,-3.1499
13.9546,-13.9115,-3.4268
13.8979,-13.8975,-3.7028
13.8369,-13.8823,-3.9778
13.7716,-13.8660,-4.2519
13.7020,-13.8485,-4.5248
13.6283,-13.8298,-4.7966
13.5503,-13.8099,-5.0671
13.4681,-13.7889,-5.3364
13.3817,-13.7667,-5.6043
13.2911,-13.7434,-5.8707
13.1965,-13.7188,-6.1356
13.0977,-13.6931,-6.3990
12.9949,-13.6663,-6.6607
12.8880,-13.6383,-6.9207
12.7772,-13.6091,-7.1789
12.6623,-13.5788,-7.4352
12.5436,-13.5473,-7.6896
12.4209,-13.5146,-7.9420
12.2944,-13.4809,-8.1924
12.1640,-13.4459,-8.4406
12.0299,-13.4098,-8.6866
11.8921,-13.3726,-8.9304
11.7506,-13.3342,-9.1718
11.6054,-13.2947,-9.4109
11.4567,-13.2541,-9.6475
11.3045,-13.2123,-9.8815
11.1487,-13.1694,-10.1130
10.9896,-13.1254,-10.3418
10.8271,-13.0803,-10.5680
10.6612,-13.0340,-10.7913
10.4921,-12.9867,-11.0119
10.3198,-12.9383,-11.2295
10.1444,-12.8888,-11.4442
9.9658,-12.8383,-11.6559
9.7842,-12.7867,-11.8646
9.5996,-12.7341,-12.0702
9.4120,-12.6805,-12.2727
9.2214,-12.6259,-12.4720
9.0280,-12.5704,-12.6681
8.8318,-12.5138,-12.8610
8.6327,-12.4563,-13.0505
8.4308,-12.3980,-13.2367
8.2262,-12.3387,-13.4196
8.0188,-12.2785,-13.5991
7.8088,-12.2175,-13.7752
7.5960,-12.1556,-13.9478
7.3807,-12.0929,-14.1169
7.1627,-12.0293,-14.2825
6.9423,-11.9649,-14.4445
6.7195,-11.8997,-14.6029
6.4944,-11.8336,-14.7576
6.2671,-11.7667,-14.9086
6.4459,-11.4233,15.0983
6.6751,-11.4903,14.9471
6.9021,-11.5565,14.7921
7.1267,-11.6220,14.6335
7.3489,-11.6866,14.4712
7.5685,-11.7505,14.3053
7.7856,-11.8135,14.1359
8.0000,-11.8758,13.9630
8.2117,-11.9372,13.7866
8.4207,-11.9978,13.6068
8.6269,-12.0576,13.4235
8.8303,-12.1165,13.2369
9.0310,-12.1745,13.0470
9.2288,-12.2316,12.8538
9.4237,-12.2878,12.6572
9.6157,-12.3430,12.4575
9.8047,-12.3973,12.2546
9.9907,-12.4506,12.0485
10.1738,-12.5029,11.8394
10.3537,-12.5543,11.6272
10.5305,-12.6046,11.4120
10.7041,-12.6539,11.1938
10.8745,-12.7021,10.9728
11.0416,-12.7493,10.7489
11.2053,-12.7955,10.5223
11.3656,-12.8405,10.2929
11.5225,-12.8845,10.0609
11.6759,-12.9275,9.8262
11.8257,-12.9693,9.5891
11.9719,-13.0101,9.3494
12.1144,-13.0498,9.1074
12.2532,-13.0884,8.8630
12.3883,-13.1258,8.6164
12.5196,-13.1622,8.3676
12.6470,-13.1975,8.1166
12.7705,-13.2318,7.8635
12.8901,-13.2648,7.6085
13.0058,-13.2968,7.3515
13.1175,-13.3277,7.0926
13.2251,-13.3575,6.8320
13.3286,-13.3862,6.5696
13.4281,-13.4137,6.3055
13.5235,-13.4401,6.0398
13.6147,-13.4655,5.7726
13.7017,-13.4897,5.5040
13.7845,-13.5127,5.2340
13.8631,-13.5347,4.9626
13.9375,-13.5555,4.6900
14.0076,-13.5752,4.4162
14.0734,-13.5937,4.1413
14.1349,-13.6112,3.8653
14.1921,-13.6274,3.5884
14.2450,-13.6426,3.3105
14.2935,-13.6566,3.0319
14.3377,-13.6695,2.7524
14.3775,-13.6812,2.4723
14.4129,-13.6918,2.1915
14.4439,-13.7012,1.9102
14.4706,-13.7095,1.6284
14.4928,-13.7167,1.3463
14.5106,-13.7226,1.0637
14.5240,-13.7275,0.7809
14.5330,-13.7312,0.4979
14.5375,-13.7337,0.2148
14.5376,-13.7351,-0.0684
14.5333,-13.7353,-0.3515
14.5246,-13.7344,-0.6345
14.5115,-13.7323,-0.9174
14.4939,-13.7290,-1.2001
14.4720,-13.7246,-1.4824
14.4456,-13.7191,-1.7644
14.4148,-13.7124,-2.0459
14.3796,-13.7045,-2.3269
14.3401,-13.6954,-2.6073
14.2961,-13.6853,-2.8870
14.2478,-13.6739,-3.1660
14.1952,-13.6614,-3.4442
14.1382,-13.6478,-3.7215
14.0769,-13.6330,-3.9979
14.0113,-13.6170,-4.2732
13.9415,-13.5999,-4.5475
13.8673,-13.5816,-4.8205
13.7889,-13.5622,-5.0924
13.7063,-13.5417,-5.3629
13.6195,-13.5200,-5.6321
13.5285,-13.4971,-5.8998
13.4333,-13.4731,-6.1660
13.3341,-13.4480,-6.4307
13.2307,-13.4217,-6.6936
13.1233,-13.3944,-6.9549
13.0118,-13.3658,-7.2144
12.8964,-13.3362,-7.4720
12.7769,-13.3054,-7.7276
12.6536,-13.2734,-7.9813
12.5264,-13.2404,-8.2329
12.3953,-13.2062,-8.4824
12.2604,-13.1709,-8.7297
12.1218,-13.1345,-8.9747
11.9795,-13.0970,-9.2174
11.8335,-13.0583,-9.4577
11.6839,-13.0186,-9.6955
11.5307,-12.9777,-9.9308
11.3741,-12.9357,-10.1636
11.2139,-12.8927,-10.3936
11.0504,-12.8485,-10.6209
10.8836,-12.8033,-10.8455
10.7134,-12.7569,-11.0672
10.5401,-12.7095,-11.2861
10.3635,-12.6611,-11.5019
10.1839,-12.6116,-11.7148
10.0011,-12.5611,-11.9246
9.8154,-12.5096,-12.1313
9.6267,-12.4570,-12.3349
9.4351,-12.4035,-12.5353
9.2405,-12.3490,-12.7325
9.0432,-12.2936,-12.9263
8.8430,-12.2372,-13.1169
8.6400,-12.1799,-13.3041
8.4343,-12.1217,-13.4880
8.2259,-12.0627,-13.6684
8.0148,-12.0028,-13.8454
7.8010,-11.9421,-14.0189
7.5845,-11.8806,-14.1890
7.3655,-11.8182,-14.3555
7.1440,-11.7550,-14.5184
6.9200,-11.6910,-14.6776
6.6937,-11.6262,-14.8332
6.4651,-11.5606,-14.9851
6.6406,-11.2136,15.1709
6.8711,-11.2793,15.0188
7.0993,-11.3443,14.8630
7.3250,-11.4084,14.7034
7.5483,-11.4718,14.5403
7.7690,-11.5345,14.3735
7.9871,-11.5963,14.2032
8.2026,-11.6574,14.0294
8.4153,-11.7176,13.8520
8.6253,-11.7771,13.6713
8.8326,-11.8357,13.4871
9.0371,-11.8934,13.2995
9.2388,-11.9503,13.1086
9.4377,-12.0063,12.9143
9.6337,-12.0614,12.7167
9.8268,-12.1155,12.5159
10.0169,-12.1687,12.3119
10.2041,-12.2209,12.1048
10.3882,-12.2722,11.8945
10.5692,-12.3224,11.6812
10.7470,-12.3717,11.4648
10.9217,-12.4200,11.2455
11.0931,-12.4672,11.0233
11.2611,-12.5134,10.7983
11.4258,-12.5586,10.5704
11.5871,-12.6027,10.3398
11.7449,-12.6457,10.1066
11.8991,-12.6877,9.8708
12.0498,-12.7287,9.6324
12.1968,-12.7686,9.3916
12.3401,-12.8074,9.1483
12.4797,-12.8452,8.9027
12.6155,-12.8819,8.6549
12.7475,-12.9175,8.4048
12.8756,-12.9521,8.1526
12.9997,-12.9855,7.8983
13.1200,-13.0179,7.6420
13.2362,-13.0493,7.3838
13.3484,-13.0795,7.1237
13.4566,-13.1087,6.8618
13.5607,-13.1367,6.5982
13.6606,-13.1637,6.3328
13.7564,-13.1896,6.0659
13.8481,-13.2144,5.7975
13.9355,-13.2381,5.5276
14.0188,-13.2607,5.2563
14.0977,-13.2822,4.9837
14.1725,-13.3026,4.7098
14.2429,-13.3219,4.4348
14.3090,-13.3401,4.1586
14.3708,-13.3571,3.8814
14.4283,-13.3731,3.6032
14.4815,-13.3880,3.3240
14.5302,-13.4017,3.0441
14.5746,-13.4143,2.7634
14.6146,-13.4258,2.4820
14.6502,-13.4362,2.2000
14.6813,-13.4455,1.9174
14.7081,-13.4536,1.6343
14.7304,-13.4607,1.3509
14.7483,-13.4665,1.0671
14.7618,-13.4713,0.7830
14.7708,-13.4750,0.4987
14.7754,-13.4775,0.2143
14.7755,-13.4788,-0.0701
14.7712,-13.4791,-0.3546
14.7625,-13.4782,-0.6389
14.7493,-13.4762,-0.9231
14.7316,-13.4731,-1.2070
14.7095,-13.4688,-1.4906
14.6830,-13.4634,-1.7739
14.6521,-13.4568,-2.0567
14.6168,-13.4491,-2.3389
14.5770,-13.4403,-2.6206
14.5329,-13.4304,-2.9016
14.4844,-13.4193,-3.1819
14.4315,-13.4071,-3.4614
14.3742,-13.3938,-3.7399
14.3127,-13.3793,-4.0176
14.2468,-13.3638,-4.2942
14.1765,-13.3471,-4.5697
14.1020,-13.3292,-4.8440
14.0233,-13.3103,-5.1171
13.9402,-13.2902,-5.3889
13.8530,-13.2690,-5.6594
13.7616,-13.2466,-5.9284
13.6659,-13.2232,-6.1958
13.5662,-13.1987,-6.4617
13.4623,-13.1730,-6.7259
13.3543,-13.1462,-6.9884
13.2423,-13.1183,-7.2491
13.1263,-13.0893,-7.5080
13.0062,-13.0592,-7.7649
12.8822,-13.0280,-8.0198
12.7543,-12.9957,-8.2727
12.6226,-12.9623,-8.5234
12.4870,-12.9278,-8.7719
12.3476,-12.8922,-9.0182
12.2045,-12.8555,-9.2621
12.0577,-12.8178,-9.5036
11.9072,-12.7789,-9.7426
11.7532,-12.7389,-9.9791
11.5956,-12.6979,-10.2130
11.4345,-12.6558,-10.4443
11.2700,-12.6126,-10.6728
11.1022,-12.5684,-10.8986
10.9310,-12.5230,-11.1215
10.7566,-12.4767,-11.3414
10.5790,-12.4293,-11.5585
10.3983,-12.3808,-11.7725
10.2144,-12.3314,-11.9834
10.0276,-12.2809,-12.1912
9.8378,-12.2295,-12.3959
9.6450,-12.1771,-12.5974
9.4494,-12.1237,-12.7956
9.2509,-12.0694,-12.9905
9.0496,-12.0141,-13.1820
8.8455,-11.9580,-13.3702
8.6387,-11.9010,-13.5550
8.4292,-11.8431,-13.7364
8.2171,-11.7843,-13.9143
8.0022,-11.7248,-14.0888
7.7847,-11.6644,-14.2597
7.5647,-11.6033,-14.4270
7.3421,-11.5413,-14.5908
7.1170,-11.4786,-14.7509
6.8895,-11.4151,-14.9074
6.6597,-11.3508,-15.0601
6.8319,-11.0003,15.2420
7.0636,-11.0647,15.0890
7.2929,-11.1283,14.9323
7.5197,-11.1912,14.7720
7.7440,-11.2533,14.6080
7.9657,-11.3147,14.4403
8.1849,-11.3754,14.2691
8.4014,-11.4352,14.0944
8.6151,-11.4943,13.9162
8.8262,-11.5525,13.7345
9.0346,-11.6100,13.5493
9.2401,-11.6666,13.3608
9.4429,-11.7223,13.1688
9.6429,-11.7771,12.9736
9.8400,-11.8311,12.7750
10.0342,-11.8841,12.5731
10.2254,-11.9361,12.3681
10.4136,-11.9873,12.1598
10.5988,-12.0374,11.9484
10.7809,-12.0866,11.7340
10.9598,-12.1348,11.5165
11.1354,-12.1820,11.2961
11.3078,-12.2282,11.0727
11.4768,-12.2734,10.8465
11.6424,-12.3176,10.6175
11.8046,-12.3607,10.3857
11.9633,-12.4029,10.1513
12.1184,-12.4439,9.9143
12.2698,-12.4840,9.6748
12.4176,-12.5230,9.4327
12.5617,-12.5610,9.1883
12.7020,-12.5979,8.9415
12.8385,-12.6338,8.6925
12.9712,-12.6687,8.4412
13.0999,-12.7025,8.1878
13.2247,-12.7352,7.9323
13.3455,-12.7669,7.6748
13.4624,-12.7976,7.4154
13.5751,-12.8272,7.1541
13.6838,-12.8557,6.8909
13.7884,-12.8832,6.6261
13.8888,-12.9096,6.3596
13.9851,-12.9349,6.0914
14.0772,-12.9592,5.8218
14.1650,-12.9824,5.5507
14.2486,-13.0045,5.2781
14.3280,-13.0256,5.0043
14.4031,-13.0455,4.7292
14.4738,-13.0644,4.4529
14.5403,-13.0823,4.1755
14.6024,-13.0990,3.8970
14.6601,-13.1146,3.6176
14.7135,-13.1292,3.3373
14.7625,-13.1427,3.0561
14.8070,-13.1550,2.7741
14.8472,-13.1663,2.4915
14.8830,-13.1765,2.2082
14.9143,-13.1856,1.9244
14.9412,-13.1936,1.6401
14.9636,-13.2005,1.3554
14.9816,-13.2063,1.0703
14.9951,-13.2110,0.7850
15.0042,-13.2146,0.4994
15.0088,-13.2171,0.2138
15.0089,-13.2184,-0.0719
15.0046,-13.2187,-0.3576
14.9958,-13.2179,-0.6432
14.9826,-13.2159,-0.9286
14.9648,-13.2129,-1.2138
14.9427,-13.2088,-1.4987
14.9160,-13.2035,-1.7832
14.8850,-13.1971,-2.0672
14.8495,-13.1897,-2.3507
14.8096,-13.1811,-2.6336
14.7652,-13.1714,-2.9159
14.7165,-13.1606,-3.1974
14.6634,-13.1487,-3.4781
14.6058,-13.1357,-3.7580
14.5440,-13.1216,-4.0368
14.4778,-13.1064,-4.3147
